B10:12;R2:8;G6:11;Y14:7;GOAL=Y1:2;6;57;6;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R1:12;7;94;7;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B3:6;10;559;8;false;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B3:9;4;2;4;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G4:14;4;2;4;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R5:4;6;22;6;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=Y5:10;5;5;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G6:1;5;9;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=Y9:3;7;65;7;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B9:10;6;19;5;false;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R11:1;5;4;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=Y11:9;3;1;3;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B12:6;6;14;6;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G12:14;5;4;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G14:2;5;4;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R14:13;8;93;8;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y1:2;6;11;6;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R1:12;8;19;7;false;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B3:6;12;254;12;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B3:9;7;9;7;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G4:14;5;2;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R5:4;5;2;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y5:10;7;17;7;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G6:1;5;2;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y9:3;9;67;9;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B9:10;8;18;8;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R11:1;7;8;7;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y11:9;6;7;6;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B12:6;5;2;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G12:14;8;22;8;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G14:2;6;4;6;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R14:13;10;73;10;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y1:2;5;3;5;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R1:12;6;6;6;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B3:6;11;293;8;false;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B3:9;3;0;3;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G4:14;6;13;6;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R5:4;5;2;5;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y5:10;8;50;8;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G6:1;8;69;8;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y9:3;7;23;7;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B9:10;5;3;5;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R11:1;2;0;2;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y11:9;7;21;7;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B12:6;6;7;6;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G12:14;7;31;7;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G14:2;1;1;1;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R14:13;7;13;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y1:2;6;9;6;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R1:12;7;27;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B3:6;9;137;9;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B3:9;5;3;5;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G4:14;5;3;5;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R5:4;4;1;4;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y5:10;5;3;5;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G6:1;7;39;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y9:3;7;24;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B9:10;4;1;4;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R11:1;1;0;1;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y11:9;3;0;3;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B12:6;7;30;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G12:14;7;29;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G14:2;8;71;8;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R14:13;9;174;9;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=Y1:2;2;0;2;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=R1:12;6;4;6;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=B3:6;13;1640;6;false;true
B0:5;R11:2;G15:10;Y6:4;GOAL=B3:9;2;0;2;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=G4:14;6;6;6;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=R5:4;4;0;4;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=Y5:10;6;3;6;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=G6:1;6;5;6;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=Y9:3;6;3;6;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=B9:10;7;18;7;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=R11:1;1;0;1;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=Y11:9;5;1;5;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=B12:6;6;8;6;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=G12:14;6;5;6;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=G14:2;7;13;7;true;true
B0:5;R11:2;G15:10;Y6:4;GOAL=R14:13;8;15;8;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=Y1:2;7;13;7;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=R1:12;7;11;7;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=B3:6;12;571;10;false;true
B7:12;R11:7;G1:11;Y11:6;GOAL=B3:9;7;19;7;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=G4:14;4;0;4;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=R5:4;3;1;3;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=Y5:10;5;2;5;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=G6:1;7;21;7;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=Y9:3;8;33;8;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=B9:10;6;7;6;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=R11:1;2;0;2;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=Y11:9;2;0;2;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=B12:6;8;39;8;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=G12:14;8;54;8;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=G14:2;7;23;7;true;true
B7:12;R11:7;G1:11;Y11:6;GOAL=R14:13;8;23;8;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=Y1:2;1;0;1;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=R1:12;7;42;7;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=B3:6;11;535;10;false;true
B4:3;R13:9;G3:1;Y1:3;GOAL=B3:9;9;152;7;false;true
B4:3;R13:9;G3:1;Y1:3;GOAL=G4:14;4;1;4;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=R5:4;3;0;3;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=Y5:10;7;31;7;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=G6:1;1;0;1;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=Y9:3;7;26;7;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=B9:10;8;69;8;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=R11:1;6;16;6;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=Y11:9;6;13;6;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=B12:6;3;1;3;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=G12:14;6;14;6;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=G14:2;6;19;6;true;true
B4:3;R13:9;G3:1;Y1:3;GOAL=R14:13;6;16;6;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=Y1:2;5;2;5;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=R1:12;8;24;8;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=B3:6;8;59;8;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=B3:9;6;8;6;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=G4:14;4;1;4;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=R5:4;3;0;3;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=Y5:10;8;33;8;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=G6:1;5;3;5;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=Y9:3;6;7;6;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=B9:10;9;122;9;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=R11:1;5;3;5;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=Y11:9;9;63;9;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=B12:6;5;3;5;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=G12:14;6;6;6;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=G14:2;3;0;3;true;true
B4:9;R13:3;G12:3;Y13:6;GOAL=R14:13;5;2;5;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=Y1:2;8;30;8;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=R1:12;7;10;7;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=B3:6;12;368;9;false;true
B11:10;R2:8;G4:10;Y13:14;GOAL=B3:9;5;3;5;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=G4:14;1;0;1;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=R5:4;5;2;5;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=Y5:10;9;53;9;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=G6:1;4;1;4;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=Y9:3;5;2;5;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=B9:10;8;36;8;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=R11:1;5;2;5;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=Y11:9;5;2;5;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=B12:6;5;3;5;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=G12:14;9;95;9;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=G14:2;11;376;11;true;true
B11:10;R2:8;G4:10;Y13:14;GOAL=R14:13;8;21;8;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=Y1:2;5;2;5;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=R1:12;7;37;7;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=B3:6;11;291;9;false;true
B8:10;R13:6;G4:1;Y2:1;GOAL=B3:9;5;3;5;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=G4:14;1;0;1;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=R5:4;3;0;3;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=Y5:10;7;19;7;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=G6:1;1;0;1;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=Y9:3;9;111;9;true;true
B8:10;R13:6;G4:1;Y2:1;GOAL=B9:10;1;0;1;true;true
