B10:12;R2:8;G6:11;Y14:7;GOAL=Y1:2;6;4;6;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R1:12;7;28;7;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B3:6;10;85;8;false;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B3:9;4;0;4;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G4:14;4;0;4;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R5:4;6;2;6;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=Y5:10;5;0;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G6:1;5;1;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=Y9:3;7;16;7;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B9:10;6;6;5;false;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R11:1;5;0;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=Y11:9;3;0;3;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=B12:6;6;4;6;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G12:14;5;1;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=G14:2;5;2;5;true;true
B10:12;R2:8;G6:11;Y14:7;GOAL=R14:13;8;4;8;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y1:2;6;3;6;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R1:12;8;12;7;false;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B3:6;12;31;12;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B3:9;7;1;7;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G4:14;5;1;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R5:4;5;0;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y5:10;7;0;7;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G6:1;5;0;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y9:3;9;5;9;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B9:10;8;7;8;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R11:1;7;1;7;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=Y11:9;6;0;6;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=B12:6;5;0;5;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G12:14;8;4;8;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=G14:2;6;0;6;true;true
B8:9;R2:9;G6:2;Y0:15;GOAL=R14:13;10;6;10;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y1:2;5;1;5;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R1:12;6;3;6;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B3:6;11;110;8;false;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B3:9;3;0;3;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G4:14;6;2;6;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R5:4;5;0;5;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y5:10;8;20;8;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G6:1;8;3;8;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y9:3;7;2;7;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B9:10;5;1;5;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R11:1;2;0;2;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=Y11:9;7;19;7;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=B12:6;6;2;6;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G12:14;7;10;7;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=G14:2;1;0;1;true;true
B9:5;R6:9;G14:12;Y4:1;GOAL=R14:13;7;1;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y1:2;6;2;6;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R1:12;7;3;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B3:6;9;8;9;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B3:9;5;0;5;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G4:14;5;0;5;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R5:4;4;0;4;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y5:10;5;1;5;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G6:1;7;1;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y9:3;7;12;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B9:10;4;0;4;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R11:1;1;0;1;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=Y11:9;3;0;3;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=B12:6;7;2;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G12:14;7;3;7;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=G14:2;8;7;8;true;true
B7:9;R11:6;G6:14;Y10:6;GOAL=R14:13;9;5;9;true;true
